CPT,0.1,0.7,1.1,3.1,5.1,10.1,15.1,20.1,25.1,30.1,35.1,40.1,45.1,50.1,60.1,70.1
CPT2,0.020101708840689042,0.030427269942818795,0.0305696499914376,0.030635591135490234,0.030137116018568916,0.028147717748492906,0.02605887024129167,0.024640487597714724,0.023461887546916818,0.024360423847341807,0.025282226180067018,0.025318090375916705,0.02339580453580672,0.019139615867478463,0.00967909797548298,0.00444267934874857
CPT3,0.019990027787190123,0.03010271557895572,0.030258532458671404,0.030320542852845443,0.029802717370959783,0.027783076169347422,0.02566860586182621,0.024212414527807074,0.023004510922287898,0.02382734489308429,0.024702136395001375,0.024707858871605388,0.022812772313379897,0.0186496939494224,0.009414018279720555,0.0043194729664372935
CPT4,0.01899517187995759,0.028435015412922624,0.028658039446650484,0.028835945633156255,0.028265718818212764,0.026315668078298417,0.02422528400158975,0.022728005279512565,0.02144140292279944,0.022036272375909095,0.02265083085354124,0.022489774435367052,0.020610037972983018,0.0167497323683772,0.008380798829487855,0.0038244628596631335
CPT5,0.019312732272985682,0.033489010916373706,0.03348903523751744,0.033050281901816345,0.03277420529883799,0.03082557533830791,0.028623185676826778,0.027210483155101887,0.02613008647833176,0.027442298509185406,0.02896374851902244,0.029582757544460846,0.027906743214467726,0.0231719513032754,0.011944611637001553,0.005712261601492763
CPT6,0.01902135116423675,0.028480082864966273,0.028700194827828346,0.028865341229403017,0.028298770316279885,0.026335792301214377,0.024278110123051196,0.022753837685857543,0.02145782193296369,0.022050368268202974,0.022649857301469248,0.022496778308160992,0.020657110578082408,0.016795043808071248,0.008407270376141902,0.0038494692139764706
CPT7,0.018780414356838304,0.03404015658249409,0.034057990957119595,0.03350673090178652,0.03315920917695465,0.031242814497611893,0.029133738038621595,0.027710458243884236,0.026680170143949522,0.028097379224976324,0.02968789028210962,0.030422817553999174,0.02899022794539972,0.02411955754275911,0.012442979820836374,0.005971537857195071
CPT8,0.01903203882866616,0.02846471713783875,0.028680083669934235,0.028826912086317828,0.02830482154447494,0.026322528967898183,0.024227586338335536,0.022718892246367462,0.02141167764465357,0.021987869918705896,0.022579473758163666,0.022381296764748076,0.02051212305816259,0.016685266876308617,0.008369656489964687,0.003782188499996181
CPT9,0.019929375670908665,0.03002288410440388,0.03017556584458768,0.030219264860051255,0.029694872245994472,0.02764742843513115,0.025500397058433693,0.024027595871404926,0.022774923638184022,0.023514201595514494,0.024340244209779757,0.024379763229472124,0.022461870777274837,0.01836183556595621,0.00928670088304985,0.004305935478958636
CPT10,0.019030362326353585,0.03382419061778774,0.033828098650893104,0.03331949878311262,0.03300231680744585,0.031069542220628823,0.02886828671818122,0.027502457338935738,0.026449167825058368,0.027802221762682003,0.029472667743816825,0.030216641166384044,0.02854130234165238,0.023731106128451005,0.012269869346497818,0.005872723773221497
CPT11,0.019163532474268767,0.02867934252362113,0.028892418062457712,0.029038519395900166,0.02849574942172678,0.026527397234458756,0.024438771329245518,0.02292877776270363,0.021634150342854753,0.022237797714980776,0.02286483218416992,0.022677796162313146,0.020798284731561784,0.016943687033915227,0.008529100880808653,0.003875097542173258
CPT12,0.019376428239580593,0.033397472843528155,0.033397702843187715,0.03298691387372245,0.032699418846323214,0.030693756906751093,0.028430099611713566,0.027047389202554468,0.02596454937156716,0.027257274768890696,0.028877085851444894,0.029563031382183656,0.02789053132522899,0.02315648544846932,0.01193199408602939,0.005637790258560235
CPT13,0.0198448440215142,0.03248168063456013,0.032466285637534266,0.03225628327974193,0.031981628979011405,0.02992345722634945,0.02765992685153862,0.026259374281887304,0.02510394376406771,0.02618854337623392,0.027581981976676096,0.02795283220410878,0.02614786855873393,0.021587474291896742,0.011074544896798452,0.005189318141354596
CPT15,0.019754802723689676,0.02962539821729509,0.029803989144734942,0.029879841553637793,0.029332163874487286,0.027318886669118924,0.025192875186019214,0.023689170740657198,0.02243071615980076,0.023147882340713837,0.02389557122233143,0.023822618680357524,0.021941538509819725,0.017932473425143307,0.009084883582887518,0.004173060774039538
CPT16,0.019972323214610604,0.030106374803332656,0.030264273123121598,0.03031764837993073,0.02978947948347036,0.02775803565588449,0.025603576553572337,0.02415842163038943,0.02289208228560341,0.023608068344393888,0.024493406128648663,0.024514313753839688,0.022564114663496417,0.018445863901013847,0.009353579649816623,0.004336114154184283
